"Rank","NameCountry/Region","Overall","Teaching","Research","Citations","Industry Income","International Outlook"
"501–600","Université Bourgogne Franche-Comté (UBFC)FranceCourses","30.7–34.9","23.9","13.0","55.6","35.7","50.6"
"501–600","Ca’ Foscari University of VeniceItalyCourses","30.7–34.9","25.6","28.4","37.3","34.7","43.3"
"501–600","Carleton UniversityCanadaCoursesEnquire","30.7–34.9","20.5","28.0","43.0","33.6","65.6"
"501–600","University of CataniaItalyCourses","30.7–34.9","17.2","11.7","70.1","34.3","28.4"
"501–600","Catholic University of the Sacred HeartItalyCourses","30.7–34.9","19.7","11.6","62.5","35.3","35.8"
"501–600","Central China Normal UniversityChinaCourses","30.7–34.9","23.5","9.2","72.5","39.0","28.7"
"501–600","Central Queensland UniversityAustraliaCoursesExplore","30.7–34.9","27.8","10.1","58.9","34.3","61.2"
"501–600","China Medical University, TaiwanTaiwanCoursesExplore","30.7–34.9","24.4","27.1","42.3","79.1","29.3"
"501–600","University of CoimbraPortugalCourses","30.7–34.9","25.3","23.4","48.2","37.8","55.1"
"501–600","Complutense University of MadridSpainCoursesVerify Documents","30.7–34.9","35.2","27.4","38.5","33.5","41.7"
"501–600","Concordia UniversityCanadaCoursesEnquire","30.7–34.9","21.4","24.0","40.3","34.8","80.7"
"501–600","Creighton UniversityUnited StatesCoursesEnquire","30.7–34.9","37.1","10.3","56.2","35.0","31.1"
"501–600","Diego Portales UniversityChileCourses","30.7–34.9","15.7","8.7","74.7","31.8","47.7"
"501–600","East China Normal UniversityChinaCoursesExplore","30.7–34.9","25.4","20.1","46.9","46.0","47.2"
"501–600","Edith Cowan UniversityAustraliaCoursesExplore","30.7–34.9","20.4","20.3","52.2","36.4","77.4"
"501–600","Ewha Womans UniversitySouth KoreaCourses","30.7–34.9","27.1","26.4","43.0","68.9","42.6"
"501–600","Universidade Federal de São Paulo (UNIFESP)BrazilCourses","30.7–34.9","35.8","16.9","41.2","34.0","24.6"
"501–600","Federico Santa María Technical UniversityChileCoursesExplore","30.7–34.9","14.6","10.7","64.8","40.0","51.7"
"501–600","University of FerraraItalyCourses","30.7–34.9","21.2","10.2","69.6","34.2","44.8"
"501–600","Fujita Health UniversityJapanCoursesExplore","30.7–34.9","24.2","7.7","74.5","35.2","17.3"
"501–600","University of GranadaSpainCoursesVerify Documents","30.7–34.9","22.5","19.2","46.8","32.8","50.1"
"501–600","Harbin Institute of TechnologyChinaCourses","30.7–34.9","34.4","31.9","31.4","99.0","31.6"
"501–600","University of HertfordshireUnited KingdomCoursesEnquire","30.7–34.9","18.2","11.9","54.0","32.6","79.0"
"501–600","Indian Institute of Technology DelhiIndiaCourses","30.7–34.9","36.6","19.2","48.7","51.8","16.8"
"501–600","Indian Institute of Technology KanpurIndiaCourses","30.7–34.9","32.6","21.7","38.5","92.7","19.5"
"501–600","Indian Institute of Technology KharagpurIndiaCourses","30.7–34.9","32.6","29.5","43.3","73.7","16.8"
"501–600","Indian Institute of Technology RoorkeeIndiaCourses","30.7–34.9","30.2","18.1","56.1","69.9","16.0"
"501–600","University of IoanninaGreeceCourses","30.7–34.9","19.2","14.9","68.1","36.5","42.7"
"501–600","ITMO UniversityRussian FederationCourses","30.7–34.9","26.5","17.8","44.3","67.7","50.3"
"501–600","Johannes Kepler University of LinzAustriaCourses","30.7–34.9","26.3","15.3","49.8","53.7","59.9"
"501–600","Keele UniversityUnited KingdomCoursesEnquire","30.7–34.9","19.8","19.5","54.5","33.8","73.4"
"501–600","Kent State UniversityUnited StatesCoursesEnquire","30.7–34.9","23.8","16.9","60.2","32.1","37.3"
"501–600","King Fahd University of Petroleum and MineralsSaudi ArabiaCourses","30.7–34.9","26.8","12.8","37.4","61.7","85.5"
"501–600","King Saud UniversitySaudi ArabiaCourses","30.7–34.9","24.5","27.6","30.7","95.1","78.8"
"501–600","Konkuk UniversitySouth KoreaCourses","30.7–34.9","33.1","32.5","23.3","39.4","40.5"
"501–600","Lappeenranta-Lahti University of Technology LUTFinlandCoursesExplore","30.7–34.9","26.7","26.5","32.6","55.8","58.7"
"501–600","Lehigh UniversityUnited StatesCoursesEnquireAdmissions Support","30.7–34.9","24.7","19.9","54.5","36.6","40.5"
"501–600","University of LimerickIrelandCourses","30.7–34.9","22.1","19.9","46.5","36.0","85.0"
"501–600","Lincoln UniversityNew ZealandCoursesEnquire","30.7–34.9","29.1","16.1","41.8","36.6","83.7"
"501–600","University of LisbonPortugalCourses","30.7–34.9","24.0","22.6","53.2","36.8","49.4"
"501–600","Liverpool John Moores UniversityUnited KingdomCoursesEnquire","30.7–34.9","18.0","14.7","62.7","32.7","66.8"
"501–600","University of LorraineFranceCourses","30.7–34.9","21.9","11.3","60.7","37.8","58.0"
"501–600","Mahidol UniversityThailandCoursesExplore","30.7–34.9","27.1","16.0","43.4","60.0","45.0"
"501–600","Masaryk UniversityCzech RepublicCourses","30.7–34.9","22.2","22.7","42.8","33.7","56.3"
"501–600","Memorial University of NewfoundlandCanadaCoursesExplore","30.7–34.9","19.1","16.1","55.9","49.5","58.3"
"501–600","Missouri University of Science and TechnologyUnited StatesCoursesEnquire","30.7–34.9","26.2","23.9","40.6","47.5","65.9"
"501–600","Montana State UniversityUnited StatesCoursesEnquire","30.7–34.9","18.1","18.2","66.1","48.2","27.2"
"501–600","University of NantesFranceCourses","30.7–34.9","20.2","19.3","55.7","36.2","46.8"
"501–600","National and Kapodistrian University of AthensGreeceCourses","30.7–34.9","26.3","13.6","54.4","49.3","46.2"
"501–600","National Cheng Kung University (NCKU)TaiwanCoursesExplore","30.7–34.9","28.3","38.2","28.3","99.8","31.9"
"501–600","National Taiwan Normal UniversityTaiwanCoursesExplore","30.7–34.9","28.8","33.5","25.3","82.9","47.9"
"501–600","New Jersey Institute of TechnologyUnited StatesCoursesEnquire","30.7–34.9","19.7","14.7","59.7","34.2","55.4"
"501–600","Northumbria UniversityUnited KingdomCoursesEnquire","30.7–34.9","19.1","15.2","50.3","32.4","65.1"
"501–600","NOVA University of LisbonPortugalCourses","30.7–34.9","24.8","24.8","46.5","43.9","55.9"
"501–600","Oklahoma State UniversityUnited StatesCoursesEnquire","30.7–34.9","27.5","22.4","42.5","36.1","29.8"
"501–600","University of PalermoItalyCourses","30.7–34.9","19.1","13.5","67.8","33.0","25.7"
"501–600","Panthéon-Sorbonne University – Paris 1FranceCourses","30.7–34.9","49.3","40.1","10.4","32.0","50.8"
"501–600","Polytechnic University of ValenciaSpainCourses","30.7–34.9","24.0","25.4","44.4","43.5","43.6"
"501–600","Pontifical Catholic University of ChileChileCourses","30.7–34.9","25.9","25.1","42.5","35.8","53.9"
"501–600","Pontifical Javeriana UniversityColombiaCourses","30.7–34.9","17.0","8.7","66.6","32.6","44.7"
"501–600","University of PortoPortugalCourses","30.7–34.9","27.1","26.9","47.0","39.8","48.3"
"501–600","University of PortsmouthUnited KingdomCoursesEnquire","30.7–34.9","19.1","14.3","57.1","32.1","83.1"
"501–600","Université du QuébecCanadaCoursesEnquire","30.7–34.9","26.2","22.4","43.4","40.9","62.9"
"501–600","Renmin University of ChinaChinaCourses","30.7–34.9","42.3","21.4","37.6","38.2","42.6"
"501–600","University of SalentoItalyCourses","30.7–34.9","20.1","11.8","62.4","36.6","26.6"
"501–600","University of SassariItalyCourses","30.7–34.9","20.9","13.1","61.0","34.1","35.8"
"501–600","Sejong UniversitySouth KoreaCourses","30.7–34.9","25.5","18.5","50.2","35.0","33.2"
"501–600","Shandong UniversityChinaCourses","30.7–34.9","35.4","30.9","29.5","69.7","22.7"
"501–600","Université de SherbrookeCanadaCoursesEnquire","30.7–34.9","29.0","13.2","51.3","33.4","57.2"
"501–600","Soochow UniversityChinaCoursesExplore","30.7–34.9","21.1","17.7","61.6","68.4","22.5"
"501–600","South China University of TechnologyChinaCourses","30.7–34.9","22.5","24.1","48.3","65.9","22.5"
"501–600","University of South DakotaUnited StatesCoursesEnquire","30.7–34.9","30.9","14.0","56.4","33.6","24.1"
"501–600","Southeast UniversityChinaCourses","30.7–34.9","29.7","32.9","33.2","92.7","21.7"
"501–600","University of SplitCroatiaCourses","30.7–34.9","16.8","12.5","60.3","33.5","41.7"
"501–600","Stevens Institute of TechnologyUnited StatesCoursesEnquire","30.7–34.9","20.6","16.2","59.5","33.2","64.2"
"501–600","University of the Sunshine CoastAustraliaCoursesExplore","30.7–34.9","17.1","20.9","46.5","34.4","63.3"
"501–600","Tampere University of TechnologyFinlandCourses","30.7–34.9","25.4","15.9","54.2","80.2","51.0"
"501–600","University of Texas at ArlingtonUnited StatesCoursesEnquire","30.7–34.9","20.8","16.4","51.5","37.7","41.3"
"501–600","Texas Tech UniversityUnited StatesCoursesEnquire","30.7–34.9","31.0","18.4","39.5","33.1","42.5"
"501–600","Tianjin UniversityChinaCourses","30.7–34.9","36.9","32.8","28.5","97.1","18.8"
"501–600","Tokyo Metropolitan UniversityJapanCourses","30.7–34.9","22.7","13.3","57.8","34.0","24.8"
"501–600","University of ToledoUnited StatesCoursesEnquire","30.7–34.9","32.7","13.9","42.9","42.9","41.9"
"501–600","Tomsk State UniversityRussian FederationCourses","30.7–34.9","36.7","26.5","32.8","63.6","57.1"
"501–600","Universiti Tunku Abdul Rahman (UTAR)MalaysiaCoursesExplore","30.7–34.9","15.4","7.8","71.3","32.5","30.8"
"501–600","University of UlsanSouth KoreaCourses","30.7–34.9","20.1","20.3","59.4","56.2","20.7"
"501–600","Ulster UniversityUnited KingdomCoursesEnquire","30.7–34.9","21.0","15.6","50.6","33.0","72.0"
"501–600","United Arab Emirates UniversityUnited Arab EmiratesCoursesExplore","30.7–34.9","22.9","16.9","49.1","38.4","95.1"
"501–600","University of ValenciaSpainCourses","30.7–34.9","21.9","18.4","56.2","34.4","42.2"
"501–600","University of WarsawPolandCourses","30.7–34.9","25.9","18.3","47.1","32.4","44.6"
"501–600","University of the West of ScotlandUnited KingdomCoursesEnquire","30.7–34.9","14.9","10.9","68.2","32.4","61.4"
"501–600","Xi’an Jiaotong UniversityChinaCourses","30.7–34.9","32.7","26.2","35.0","56.0","35.8"
"601–800","University of the AegeanGreeceCourses","21.5–30.6","17.7","16.4","41.3","32.4","35.4"
"601–800","AGH University of Science and TechnologyPolandCourses","21.5–30.6","18.6","12.3","35.6","35.7","20.3"
"601–800","The University of AizuJapanCoursesExplore","21.5–30.6","19.4","10.0","42.7","34.8","67.5"
"601–800","University of AlcaláSpainCourses","21.5–30.6","20.4","12.2","45.9","40.5","59.8"
"601–800","University of AlgarvePortugalCourses","21.5–30.6","19.5","11.2","42.3","33.2","56.9"
"601–800","Aligarh Muslim UniversityIndiaCourses","21.5–30.6","29.9","10.1","33.1","31.7","23.9"
"601–800","American University in CairoEgyptCourses","21.5–30.6","23.3","18.0","24.7","32.5","68.3"
"601–800","American University of SharjahUnited Arab EmiratesCourses","21.5–30.6","15.5","12.5","22.7","35.4","96.2"
"601–800","Amirkabir University of TechnologyIranCourses","21.5–30.6","27.4","27.2","35.3","74.4","16.8"
"601–800","University of the Andes, ColombiaColombiaCourses","21.5–30.6","21.1","15.0","49.4","39.9","53.2"
"601–800","Atılım UniversityTurkeyCoursesExplore","21.5–30.6","16.1","7.5","60.0","33.3","34.6"
"601–800","Auburn UniversityUnited StatesCoursesEnquire","21.5–30.6","31.8","20.2","30.9","38.9","33.2"
"601–800","Babeş-Bolyai UniversityRomaniaCourses","21.5–30.6","24.8","11.3","32.9","32.2","40.8"
"601–800","Banaras Hindu UniversityIndiaCourses","21.5–30.6","24.8","15.5","26.4","31.7","16.0"
"601–800","University of the Basque CountrySpainCourses","21.5–30.6","21.0","14.8","51.4","34.8","40.8"
"601–800","Baylor UniversityUnited StatesCoursesEnquire","21.5–30.6","30.7","16.7","39.2","33.1","27.1"
"601–800","University of BedfordshireUnited KingdomCoursesEnquire","21.5–30.6","17.6","12.0","24.5","32.0","71.8"
"601–800","Beihang UniversityChinaCourses","21.5–30.6","27.1","30.6","21.0","99.1","24.2"
"601–800","Beijing Institute of TechnologyChinaCourses","21.5–30.6","29.2","28.5","16.5","93.9","22.1"
"601–800","University of Beira InteriorPortugalCourses","21.5–30.6","20.0","15.0","48.7","32.0","41.8"
"601–800","Ben-Gurion University of the NegevIsraelCourses","21.5–30.6","24.6","26.4","34.7","42.7","35.5"
"601–800","Beni-Suef UniversityEgyptCourses","21.5–30.6","18.4","6.4","63.2","31.8","43.3"
"601–800","Bournemouth UniversityUnited KingdomCoursesEnquire","21.5–30.6","18.1","15.7","40.9","32.1","77.0"
"601–800","University of BradfordUnited KingdomCoursesEnquire","21.5–30.6","19.2","14.5","26.7","34.6","81.4"
"601–800","University of BrightonUnited KingdomCoursesEnquire","21.5–30.6","18.2","12.5","39.3","32.7","69.6"
"601–800","University of CagliariItalyCourses","21.5–30.6","20.5","6.1","62.6","34.4","36.0"
"601–800","Capital Medical UniversityChinaCourses","21.5–30.6","26.4","18.9","19.0","32.4","20.5"
"601–800","Carlos III University of MadridSpainCoursesExplore","21.5–30.6","24.6","15.3","33.6","36.3","56.8"
"601–800","University of Central LancashireUnited KingdomCoursesEnquire","21.5–30.6","17.2","12.5","35.3","32.2","59.3"
"601–800","Central South UniversityChinaCoursesExplore","21.5–30.6","23.6","23.7","26.8","68.4","16.6"
"601–800","Chang Gung UniversityTaiwanCourses","21.5–30.6","22.1","25.5","29.9","41.7","19.1"
"601–800","University of Chemistry and Technology, PragueCzech RepublicCourses","21.5–30.6","24.8","13.8","20.9","39.2","49.4"
"601–800","Chiba UniversityJapanCourses","21.5–30.6","27.6","17.7","32.1","52.5","24.2"
"601–800","University of ChileChileCourses","21.5–30.6","24.4","19.0","34.3","31.8","49.1"
"601–800","China Agricultural UniversityChinaCourses","21.5–30.6","33.3","23.1","34.7","45.2","20.6"
"601–800","China University of Geosciences, BeijingChinaCourses","21.5–30.6","27.7","14.5","41.8","50.7","20.6"
"601–800","China University of Geosciences, WuhanChinaCourses","21.5–30.6","21.6","15.2","33.5","48.0","21.8"
"601–800","Chonnam National UniversitySouth KoreaCoursesExplore","21.5–30.6","20.8","14.5","31.1","36.9","24.1"
"601–800","Chulalongkorn UniversityThailandCoursesExplore","21.5–30.6","27.0","14.9","18.4","73.3","34.8"
"601–800","Comenius University in BratislavaSlovakiaCourses","21.5–30.6","22.6","11.9","25.3","31.8","49.1"
"601–800","COMSATS University IslamabadPakistanCourses","21.5–30.6","17.5","7.4","56.8","31.8","44.3"
"601–800","Coventry UniversityUnited KingdomCoursesExplore","21.5–30.6","18.6","10.1","28.7","32.3","82.0"
"601–800","Czech Technical University in PragueCzech RepublicCourses","21.5–30.6","20.2","17.3","28.5","39.3","45.3"
"601–800","Dalian University of TechnologyChinaCourses","21.5–30.6","23.3","21.3","32.6","82.9","23.1"
"601–800","University of DaytonUnited StatesCoursesEnquire","21.5–30.6","30.2","15.1","22.3","37.8","33.0"
"601–800","University of DelhiIndiaCourses","21.5–30.6","40.2","17.6","23.1","31.9","18.4"
"601–800","De Montfort UniversityUnited KingdomCoursesEnquire","21.5–30.6","18.9","13.6","31.9","31.9","65.5"
"601–800","Dublin Institute of TechnologyIrelandCourses","21.5–30.6","17.0","10.7","34.6","33.5","77.5"
"601–800","East China University of Science and TechnologyChinaCourses","21.5–30.6","20.9","17.2","45.9","83.8","30.6"
"601–800","Eastern Mediterranean UniversityNorthern CyprusCoursesExplore","21.5–30.6","18.0","16.3","36.1","79.5","80.9"
"601–800","University of East LondonUnited KingdomCoursesEnquire","21.5–30.6","22.4","13.1","18.2","31.8","77.3"
"601–800","École Centrale de LyonFranceCourses","21.5–30.6","29.2","15.0","33.9","71.4","61.9"
"601–800","École normale supérieure Paris-SaclayFranceCourses","21.5–30.6","31.3","10.6","42.2","45.0","55.3"
"601–800","Edinburgh Napier UniversityUnited KingdomCourses","21.5–30.6","17.0","10.9","30.4","34.2","77.1"
"601–800","Embry-Riddle Aeronautical UniversityUnited StatesCoursesEnquire","21.5–30.6","16.6","7.4","63.6","31.9","27.6"
"601–800","Eötvös Loránd UniversityHungaryCoursesExplore","21.5–30.6","21.1","12.6","42.2","32.4","47.0"
"601–800","Universidade Federal do ABC (UFABC)BrazilCourses","21.5–30.6","29.2","12.1","29.3","34.5","32.8"
"601–800","Federal University of ItajubáBrazilCourses","21.5–30.6","29.5","20.4","11.8","100.0","19.6"
"601–800","Federal University of Minas GeraisBrazilCourses","21.5–30.6","29.3","14.5","30.8","34.3","24.8"
"601–800","Federal University of Rio de JaneiroBrazilCourses","21.5–30.6","30.2","19.8","23.2","40.5","28.3"
"601–800","Universidade Federal do Rio Grande do SulBrazilCourses","21.5–30.6","30.0","9.0","30.7","6.1","23.5"
"601–800","Florida Atlantic UniversityUnited StatesCoursesEnquire","21.5–30.6","19.0","12.9","40.6","1.7","45.5"
"601–800","Florida Institute of TechnologyUnited StatesCoursesEnquire","21.5–30.6","22.4","12.7","26.1","34.7","59.7"
"601–800","Fuzhou UniversityChinaCourses","21.5–30.6","17.5","10.2","54.0","42.1","20.0"
"601–800","Gebze Technical UniversityTurkeyCourses","21.5–30.6","19.8","10.4","34.7","33.4","26.6"
"601–800","Glasgow Caledonian UniversityUnited KingdomCoursesEnquire","21.5–30.6","17.1","10.9","42.9","32.7","59.9"
"601–800","University of GreenwichUnited KingdomCoursesEnquire","21.5–30.6","17.1","12.3","40.1","33.2","84.7"
"601–800","Hacettepe UniversityTurkeyCourses","21.5–30.6","28.2","10.7","42.9","33.8","23.6"
"601–800","University of HaifaIsraelCourses","21.5–30.6","24.9","30.0","34.3","33.8","35.9"
"601–800","Hiroshima UniversityJapanCourses","21.5–30.6","29.7","19.6","39.0","48.9","26.8"
"601–800","Huazhong Agricultural UniversityChinaCourses","21.5–30.6","26.8","12.9","48.0","39.8","18.5"
"601–800","University of HuddersfieldUnited KingdomCoursesEnquire","21.5–30.6","20.5","16.3","26.5","33.5","66.0"
"601–800","Hunan UniversityChinaCourses","21.5–30.6","20.5","19.6","42.2","51.3","18.3"
"601–800","Indian Institute of Technology GuwahatiIndiaCourses","21.5–30.6","24.8","19.2","46.4","36.1","15.1"
"601–800","Indian Institute of Technology (Indian School of Mines) DhanbadIndiaCourses","21.5–30.6","22.8","11.9","43.1","49.7","13.2"
"601–800","Indian Institute of Technology MadrasIndiaCourses","21.5–30.6","36.9","22.1","29.2","71.5","18.2"
"601–800","Inha UniversitySouth KoreaCourses","21.5–30.6","23.0","19.5","23.1","66.3","27.1"
"601–800","Iran University of Science and TechnologyIranCourses","21.5–30.6","25.5","24.7","36.3","51.2","15.1"
"601–800","ISCTE-University Institute of LisbonPortugalCourses","21.5–30.6","24.6","24.7","17.5","33.5","46.6"
"601–800","Isfahan University of TechnologyIranCourses","21.5–30.6","21.4","20.5","41.8","84.1","20.1"
"601–800","Istanbul Technical UniversityTurkeyCourses","21.5–30.6","22.5","24.2","33.5","100.0","25.6"
"601–800","Jadavpur UniversityIndiaCourses","21.5–30.6","33.3","18.5","33.3","38.6","14.9"
"601–800","University of JaénSpainCourses","21.5–30.6","16.7","11.7","39.8","34.2","32.2"
"601–800","Jagiellonian UniversityPolandCourses","21.5–30.6","23.1","14.2","37.9","32.7","34.3"
"601–800","Jeonbuk National UniversitySouth KoreaCoursesExplore","21.5–30.6","21.6","18.7","26.0","37.2","28.3"
"601–800","University of JohannesburgSouth AfricaCoursesExplore","21.5–30.6","19.3","23.5","36.3","42.7","55.6"
"601–800","Juntendo UniversityJapanCourses","21.5–30.6","32.2","12.4","27.9","48.5","20.1"
"601–800","Kagawa UniversityJapanCourses","21.5–30.6","21.6","11.1","33.1","36.9","27.9"
"601–800","Kanazawa UniversityJapanCourses","21.5–30.6","27.4","16.7","31.7","33.8","21.5"
"601–800","Kansas State UniversityUnited StatesCoursesEnquire","21.5–30.6","24.3","17.8","44.1","41.5","45.1"
"601–800","Kaohsiung Medical UniversityTaiwanCourses","21.5–30.6","20.2","19.1","28.1","50.2","24.4"
"601–800","Universiti Kebangsaan MalaysiaMalaysiaCourses","21.5–30.6","30.5","21.4","11.0","34.1","39.1"
"601–800","Keio UniversityJapanCourses","21.5–30.6","31.6","23.2","33.1","40.1","27.5"
"601–800","King Mongkut’s University of Technology ThonburiThailandCourses","21.5–30.6","18.0","10.6","42.3","98.0","30.1"
"601–800","Kingston UniversityUnited KingdomCoursesEnquire","21.5–30.6","18.8","15.6","26.4","32.2","80.2"
"601–800","K.N. Toosi University of TechnologyIranCourses","21.5–30.6","19.4","18.5","27.0","47.4","16.7"
"601–800","Kobe UniversityJapanCourses","21.5–30.6","30.3","19.3","26.5","38.9","24.8"
"601–800","Kochi UniversityJapanCourses","21.5–30.6","20.1","9.4","36.0","37.6","25.8"
"601–800","Kumamoto UniversityJapanCourses","21.5–30.6","24.8","13.6","24.9","43.8","26.4"
"601–800","Kuwait UniversityKuwaitCourses","21.5–30.6","19.1","8.8","27.1","35.3","70.8"
"601–800","Kyungpook National UniversitySouth KoreaCoursesExplore","21.5–30.6","22.1","19.6","22.9","39.0","24.5"
"601–800","University of La LagunaSpainCourses","21.5–30.6","18.1","9.7","57.5","32.4","46.6"
"601–800","Leeds Beckett UniversityUnited KingdomCoursesEnquire","21.5–30.6","16.8","11.1","39.5","32.2","46.8"
"601–800","University of LincolnUnited KingdomCourses","21.5–30.6","17.0","12.1","30.1","32.8","65.5"
"601–800","University of LjubljanaSloveniaCourses","21.5–30.6","25.7","16.1","35.8","35.6","38.5"
"601–800","Manchester Metropolitan UniversityUnited KingdomCoursesEnquire","21.5–30.6","19.1","11.8","29.9","32.0","59.4"
"601–800","University of MariborSloveniaCourses","21.5–30.6","18.9","15.3","49.0","39.2","36.7"
"601–800","Marquette UniversityUnited StatesCoursesEnquire","21.5–30.6","35.1","12.7","30.0","34.6","22.0"
"601–800","Middle East Technical UniversityTurkeyCourses","21.5–30.6","28.6","20.6","31.9","61.2","29.4"
"601–800","University of MinhoPortugalCourses","21.5–30.6","23.2","22.8","35.8","67.6","47.3"
"601–800","Mississippi State UniversityUnited StatesCoursesEnquire","21.5–30.6","19.0","15.8","42.9","34.9","23.1"
"601–800","Monterrey Institute of TechnologyMexicoCoursesExplore","21.5–30.6","24.3","14.8","31.9","80.1","65.4"
"601–800","University of MurciaSpainCoursesExplore","21.5–30.6","20.1","12.4","32.1","33.0","34.7"
"601–800","Nagoya City UniversityJapanCourses","21.5–30.6","23.1","12.5","32.2","42.8","19.5"
"601–800","Nanjing Agricultural UniversityChinaCourses","21.5–30.6","23.0","16.2","43.1","42.9","18.0"
"601–800","Nanjing Medical UniversityChinaCourses","21.5–30.6","24.9","22.6","37.6","32.8","19.5"
"601–800","Nanjing Normal UniversityChinaCourses","21.5–30.6","19.9","10.2","40.2","47.3","18.4"
"601–800","Nanjing Tech UniversityChinaCourses","21.5–30.6","17.7","12.0","39.4","62.0","18.0"
"601–800","National Autonomous University of MexicoMexicoCourses","21.5–30.6","34.4","29.4","19.4","57.3","39.3"
"601–800","National Central UniversityTaiwanCourses","21.5–30.6","25.0","23.3","20.9","67.2","35.1"
"601–800","National Chengchi UniversityTaiwanCourses","21.5–30.6","23.0","24.5","11.5","34.0","42.8"
"601–800","National Institute of Applied Sciences of Lyon (INSA Lyon)FranceCourses","21.5–30.6","25.7","12.6","39.0","62.8","75.3"
"601–800","National Institute of Technology RourkelaIndiaCourses","21.5–30.6","25.3","13.9","47.4","33.3","15.5"
"601–800","National University of Science and Technology (MISiS)Russian FederationCourses","21.5–30.6","22.0","20.1","24.2","60.1","56.3"
"601–800","National University of Sciences and TechnologyPakistanCourses","21.5–30.6","20.3","8.7","39.9","32.6","37.0"
"601–800","National Sun Yat-Sen UniversityTaiwanCourses","21.5–30.6","24.4","28.1","26.4","46.8","27.9"
"601–800","National Yang-Ming UniversityTaiwanCourses","21.5–30.6","37.8","18.0","37.7","34.8","18.6"
"601–800","New Mexico State University (Main campus)United StatesCoursesEnquire","21.5–30.6","22.8","9.0","57.7","36.4","35.2"
"601–800","University of North Carolina at GreensboroUnited StatesCoursesEnquire","21.5–30.6","22.9","20.2","41.0","33.0","19.1"
"601–800","Northeast Normal UniversityChinaCourses","21.5–30.6","22.7","5.8","51.2","33.5","16.4"
"601–800","University of Northern British Columbia (UNBC)CanadaCoursesEnquire","21.5–30.6","20.2","13.1","34.6","36.6","38.9"
"601–800","Northwestern Polytechnical UniversityChinaCoursesExplore","21.5–30.6","23.9","29.7","17.2","76.4","18.4"
"601–800","Nottingham Trent UniversityUnited KingdomCoursesEnquire","21.5–30.6","18.3","11.4","35.1","32.0","60.0"
"601–800","Okayama UniversityJapanCourses","21.5–30.6","25.4","15.4","26.4","45.9","22.5"
"601–800","Old Dominion UniversityUnited StatesCoursesEnquire","21.5–30.6","24.2","18.2","51.0","1.7","28.8"
"601–800","Osaka City UniversityJapanCourses","21.5–30.6","25.2","13.9","26.0","38.7","22.4"
"601–800","Otto von Guericke University of MagdeburgGermanyCourses","21.5–30.6","23.4","12.8","47.3","41.6","52.9"
"601–800","University of OviedoSpainCourses","21.5–30.6","27.0","13.5","49.1","34.1","31.9"
"601–800","Palacký University OlomoucCzech RepublicCourses","21.5–30.6","19.3","12.2","45.0","32.5","54.6"
"601–800","Panjab UniversityIndiaCourses","21.5–30.6","27.1","8.6","55.5","31.8","16.0"
"601–800","University of PatrasGreeceCourses","21.5–30.6","19.1","12.4","37.2","45.1","35.7"
"601–800","University of PécsHungaryCoursesExplore","21.5–30.6","19.4","10.1","39.3","46.9","55.3"
"601–800","Peter the Great St Petersburg Polytechnic UniversityRussian FederationCoursesExplore","21.5–30.6","28.5","14.8","27.3","53.0","48.8"
"601–800","University of the PhilippinesPhilippinesCourses","21.5–30.6","20.5","10.0","40.0","32.6","39.8"
"601–800","Pontifical Catholic University of PeruPeruCourses","21.5–30.6","15.4","5.2","40.6","31.7","51.3"
"601–800","Pontifical Catholic University of Rio de Janeiro (PUC-Rio)BrazilCourses","21.5–30.6","27.5","23.1","21.5","99.8","40.3"
"601–800","Portland State UniversityUnited StatesCoursesEnquire","21.5–30.6","20.4","15.4","49.4","39.6","32.0"
"601–800","University of PretoriaSouth AfricaCoursesExplore","21.5–30.6","25.7","26.5","29.3","63.5","49.9"
"601–800","Pusan National UniversitySouth KoreaCoursesExplore","21.5–30.6","27.1","27.9","28.8","63.1","34.9"
"601–800","Universiti Putra MalaysiaMalaysiaCourses","21.5–30.6","26.6","23.7","17.2","36.0","61.1"
"601–800","University of ReginaCanadaCoursesExplore","21.5–30.6","16.9","6.2","42.5","32.5","51.2"
"601–800","University Rey Juan CarlosSpainCourses","21.5–30.6","18.8","10.3","37.3","34.6","42.8"
"601–800","Rochester Institute of TechnologyUnited StatesCoursesEnquire","21.5–30.6","20.1","17.7","41.2","33.6","37.9"
"601–800","University of RoehamptonUnited KingdomCoursesEnquire","21.5–30.6","18.8","19.2","16.2","32.1","72.0"
"601–800","Universiti Sains MalaysiaMalaysiaCourses","21.5–30.6","32.2","17.7","15.0","38.4","45.8"
"601–800","University of SalamancaSpainCourses","21.5–30.6","24.8","13.7","35.5","33.5","47.7"
"601–800","University of SalfordUnited KingdomCoursesEnquire","21.5–30.6","21.2","14.3","22.0","32.6","69.9"
"601–800","Samara State Aerospace UniversityRussian FederationCourses","21.5–30.6","33.6","10.4","34.9","51.3","19.4"
"601–800","University of Santiago de CompostelaSpainCourses","21.5–30.6","20.9","15.0","48.2","35.2","44.2"
"601–800","Universidade Estadual Paulista (Unesp)BrazilCourses","21.5–30.6","33.7","21.6","12.7","33.1","22.2"
"601–800","Savitribai Phule Pune UniversityIndiaCourses","21.5–30.6","38.9","7.2","21.6","34.4","18.3"
"601–800","University of Science and Technology BeijingChinaCourses","21.5–30.6","25.6","22.2","16.0","60.1","17.4"
