Rank,NameCountry/Region,Overall,Teaching,Research,Citations,Industry Income,International Outlook
280,Norwegian University of Science and TechnologyNorwayCoursesVerify Documents,45.2–48.2,30.7,34.6,68.3,42,64.9
281,University of OregonUnited StatesCoursesEnquire,45.2–48.2,31.1,30.1,84.7,32,37
282,Oregon Health and Science UniversityUnited StatesCoursesEnquire,45.2–48.2,32.2,15.1,99,44.5,24.4
283,University of OuluFinlandCoursesExplore,45.2–48.2,30.2,30,79.1,43.2,53.1
284,Queen’s UniversityCanadaCoursesEnquireExplore,45.2–48.2,40,35.9,61.7,51,66.3
285,University of São PauloBrazilCourses,45.2–48.2,52.9,55.5,31.5,38.1,30.9
286,Simon Fraser UniversityCanadaCoursesExplore,45.2–48.2,25.6,33.4,75.6,43.5,90.4
287,University of Southern DenmarkDenmarkCourses,45.2–48.2,21.4,25.3,83.4,68.8,78.1
288,University of South Florida (Tampa)United StatesCoursesEnquire,45.2–48.2,29.6,35.8,74.4,93,46.9
289,Stony Brook UniversityUnited StatesCoursesEnquire,45.2–48.2,33,23.8,84.4,33.4,58.7
290,University of SurreyUnited KingdomCoursesExplore,45.2–48.2,30.3,33.1,64.5,46.3,92.7
291,Swansea UniversityUnited KingdomCoursesEnquire,45.2–48.2,22.1,25.6,80.4,34.9,79.9
292,Swedish University of Agricultural SciencesSwedenCoursesVerify Documents,45.2–48.2,30,27.1,79.3,98.1,42.5
293,Syracuse UniversityUnited StatesCoursesEnquireAdmissions Support,45.2–48.2,32.8,28.7,79.5,37,45.6
294,Tokyo Institute of TechnologyJapanCourses,45.2–48.2,49.5,52.9,39.8,67.8,35.8
295,University of TrentoItalyCourses,45.2–48.2,26.2,29.6,85.1,39.9,58.2
296,Umeå UniversitySwedenCourses,45.2–48.2,24.9,29.8,81.8,34.9,60.6
297,Wake Forest UniversityUnited StatesCoursesEnquireAdmissions Support,45.2–48.2,34.8,18.4,91.4,38.4,28.2
298,William & MaryUnited StatesCoursesEnquireAdmissions Support,45.2–48.2,44.9,18.2,84.6,32.6,32.2
299,University of the WitwatersrandSouth AfricaCoursesExplore,45.2–48.2,26.6,23.2,76.5,99.9,69.8
300,University of WollongongAustraliaCoursesExplore,45.2–48.2,29.4,33.2,67.1,47.7,88.1
301,Aberystwyth UniversityUnited KingdomCoursesEnquire,42.4–45.1,24.2,25.5,76.7,36.6,74.9
302,University of Alaska FairbanksUnited StatesCoursesEnquire,42.4–45.1,25.3,23.2,78.3,44.9,52.8
303,Anglia Ruskin University ARUUnited KingdomCoursesEnquire,42.4–45.1,16.7,11.2,99.4,32.6,71.1
304,Babol Noshirvani University of TechnologyIranCourses,42.4–45.1,24.8,12.2,99.1,56.1,15.5
305,Bangor UniversityUnited KingdomCoursesEnquire,42.4–45.1,25.7,21.4,72.7,33.4,83.8
306,"Birkbeck, University of LondonUnited KingdomCoursesEnquire",42.4–45.1,30.5,32,62.2,32.4,87.5
307,University of BordeauxFranceCoursesExplore,42.4–45.1,31,22,75.2,34.8,54.3
308,Boston CollegeUnited StatesCoursesEnquireAdmissions Support,42.4–45.1,37,20,74.1,43.8,53.8
309,Brighton and Sussex Medical SchoolUnited KingdomCoursesEnquire,42.4–45.1,18.8,12.9,97,31.7,72
310,Charles Darwin UniversityAustraliaCoursesEnquire,42.4–45.1,17.9,18.6,88,38.8,82.2
311,University of ConnecticutUnited StatesCoursesEnquire,42.4–45.1,35.7,28.5,66.8,34.6,48.5
312,Deakin UniversityAustraliaCoursesEnquire,42.4–45.1,23.3,26.6,72,36.2,77.7
313,University of DenverUnited StatesCoursesEnquire,42.4–45.1,35.9,29.8,74.4,35.7,28.8
314,University of Eastern FinlandFinlandCourses,42.4–45.1,25.2,26.1,79.1,36.2,49.3
315,Flinders UniversityAustraliaCoursesExplore,42.4–45.1,22.9,27.6,77.9,39.4,68.4
316,Free University of Bozen-BolzanoItalyCourses,42.4–45.1,22,14.3,88.6,32.1,68.9
317,George Mason UniversityUnited StatesCoursesEnquire,42.4–45.1,28.5,26.4,76,33.2,40.8
318,"Goldsmiths, University of LondonUnited KingdomCoursesEnquire",42.4–45.1,33.9,26,62,31.8,77
319,Grenoble Alpes UniversityFranceCourses,42.4–45.1,30.9,22.9,74.9,33.8,60.7
320,University of HoustonUnited StatesCoursesEnquire,42.4–45.1,36.8,34.1,60.5,37.8,39.8
321,Iowa State UniversityUnited StatesCoursesEnquire,42.4–45.1,29.1,31.4,65.3,48.6,53.8
322,University of KentUnited KingdomCoursesExplore,42.4–45.1,25.1,23.6,67.8,32.1,90.2
323,Khalifa UniversityUnited Arab EmiratesCoursesExplore,42.4–45.1,23.4,18.7,71.4,84.5,97.9
324,Koç UniversityTurkeyCourses,42.4–45.1,25.7,32.1,65.2,84.3,53.8
325,University of LiègeBelgiumCoursesVerify Documents,42.4–45.1,25.8,33.6,57.9,96.8,71
326,Loughborough UniversityUnited KingdomCoursesEnquire,42.4–45.1,34,32.9,52.7,38.5,74.8
327,Medical University of GrazAustriaCourses,42.4–45.1,24.3,15.7,85.8,46.9,74.8
328,University of MilanItalyCourses,42.4–45.1,34.1,25.9,73.7,42.9,41.4
329,Nagoya UniversityJapanCourses,42.4–45.1,44.9,47.2,43.2,87.2,29.9
330,National Tsing Hua UniversityTaiwanCourses,42.4–45.1,38,37.1,59.4,54.8,29
331,University of NavarraSpainCoursesVerify Documents,42.4–45.1,27.9,24.5,74.6,63.9,59.7
332,University of Nebraska-LincolnUnited StatesCoursesExplore,42.4–45.1,32.4,29.6,65.9,37.9,50.4
333,Oregon State UniversityUnited StatesCoursesEnquire,42.4–45.1,30.1,29.3,72.4,36.5,48.5
334,Politecnico di MilanoItalyCoursesExplore,42.4–45.1,32.2,31.7,65,58.1,53.1
335,Rensselaer Polytechnic InstituteUnited StatesCoursesEnquireAdmissions Support,42.4–45.1,28.9,31.8,71.7,67.3,46.2
336,Rush UniversityUnited StatesCoursesEnquire,42.4–45.1,35.3,12.4,88.2,41.3,14.8
337,Sapienza University of RomeItalyCourses,42.4–45.1,38.4,34.7,64.1,41.2,38.9
338,University of StirlingUnited KingdomCoursesExplore,42.4–45.1,24.4,25.7,76.2,33.6,76.7
339,University of TartuEstoniaCourses,42.4–45.1,24.5,25.3,83.6,33.5,50.4
340,University of TasmaniaAustraliaCoursesEnquire,42.4–45.1,24.1,30.8,65.4,51.5,82.2
341,Technion Israel Institute of TechnologyIsraelCourses,42.4–45.1,32.7,34.8,58.6,39,64.4
342,The University of Tennessee-KnoxvilleUnited StatesCoursesEnquire,42.4–45.1,32.4,21.7,79.2,41.3,42.7
343,Tomsk Polytechnic UniversityRussian FederationCourses,42.4–45.1,29,17.7,81.5,69.7,50.9
344,TU Dortmund UniversityGermanyCourses,42.4–45.1,34.9,31.1,64,45.5,42
345,TU WienAustriaCourses,42.4–45.1,37.2,29.2,53.2,67.6,81.1
346,Victoria UniversityAustraliaCoursesEnquire,42.4–45.1,24.1,23.2,73.4,39.5,71.1
347,University of VictoriaCanadaCoursesEnquire,42.4–45.1,24.8,21.9,72.2,41.4,76.7
348,Virginia Polytechnic Institute and State UniversityUnited StatesCoursesExplore,42.4–45.1,33.5,39.6,65.1,43.8,33.5
349,Vrije Universiteit BrusselBelgiumCoursesVerify Documents,42.4–45.1,30.6,25.6,68.7,51.7,71.6
350,Washington State UniversityUnited StatesCoursesEnquire,42.4–45.1,29.3,27.7,70.3,50.9,45.6
351,The University of AlabamaUnited StatesCoursesEnquire,40.0–42.3,30,20.6,76.7,33.3,27.7
352,American UniversityUnited StatesCoursesEnquire,40.0–42.3,39.4,23.6,66.8,38.2,32.2
353,Aston UniversityUnited KingdomCoursesEnquire,40.0–42.3,23.7,26.4,63.3,33.7,92.1
354,Autonomous University of MadridSpainCourses,40.0–42.3,33,28.1,58.4,34.9,49
355,Brunel University LondonUnited KingdomCoursesEnquire,40.0–42.3,28.1,25.4,53.9,36.3,93.1
356,University of CanberraAustraliaCoursesExplore,40.0–42.3,22.9,25.2,68,33.6,65.9
357,University of CanterburyNew ZealandCoursesEnquireExplore,40.0–42.3,23.7,26.9,60.9,37.9,90.4
358,"City, University of LondonUnited KingdomCoursesEnquire",40.0–42.3,26.6,26.7,57.8,33.4,93
359,"Colorado State University, Fort CollinsUnited StatesCoursesEnquire",40.0–42.3,28.7,30.9,67.9,36.7,37.7
360,University of Côte d’AzurFranceCourses,40.0–42.3,26.4,14.6,70.4,36.7,81.1
361,University of CreteGreeceCourses,40.0–42.3,20,17.6,85.9,37.4,47.1
362,Curtin UniversityAustraliaCoursesExplore,40.0–42.3,22.6,23.7,60.6,39.5,94.4
363,Cyprus University of TechnologyCyprusCourses,40.0–42.3,17.8,13.8,88.6,33,69.9
364,Drexel UniversityUnited StatesCoursesEnquire,40.0–42.3,33.6,16.9,68.5,37.4,49.4
365,Federal University of Toulouse Midi-PyrénéesFranceCourses,40.0–42.3,30.9,25.8,65.4,35.6,61.4
366,University of GeorgiaUnited StatesCoursesEnquire,40.0–42.3,30.1,32.3,60.7,34.3,42.6
367,Georgia State UniversityUnited StatesCoursesEnquire,40.0–42.3,30.9,24.7,65.4,32.1,39.7
368,Gwangju Institute of Science and TechnologySouth KoreaCourses,40.0–42.3,38.6,40.5,40.9,66.8,34.4
369,Hanyang UniversitySouth KoreaCoursesExplore,40.0–42.3,35.6,38.1,41.9,84.7,56.4
370,Heriot-Watt UniversityUnited KingdomCoursesEnquire,40.0–42.3,26.2,21.5,65.2,37.8,92.4
371,HSE UniversityRussian FederationCourses,40.0–42.3,32.8,28.7,61.6,39.4,40.5
372,Indian Institute of Technology BombayIndiaCourses,40.0–42.3,43.1,37.6,47.8,53.4,19.9
373,Justus Liebig University GiessenGermanyCourses,40.0–42.3,32.8,29.4,61.7,40.2,48
374,University of KansasUnited StatesCoursesEnquire,40.0–42.3,36.2,22.7,63.3,39.1,36.7
375,Kyushu UniversityJapanCourses,40.0–42.3,42.5,40.7,35.7,71.6,33.9
376,La Trobe UniversityAustraliaCoursesEnquire,40.0–42.3,27.1,33,49.8,58.1,79.5
377,Leibniz University HannoverGermanyCourses,40.0–42.3,37.3,36.9,47.1,56.3,43.7
378,Linköping UniversitySwedenCoursesVerify Documents,40.0–42.3,23.4,14.9,78.4,41.9,63.1
379,University of MacauMacaoCoursesExplore,40.0–42.3,22,26.5,56.7,42,98.7
380,University of MalayaMalaysiaCourses,40.0–42.3,31.2,26.6,54.4,49.5,77
381,Montpellier UniversityFranceCourses,40.0–42.3,34.8,16.7,68.7,35.2,58.7
382,Örebro UniversitySwedenCourses,40.0–42.3,18.6,19.7,83.3,33.1,44.4
383,University of PaduaItalyCourses,40.0–42.3,27.4,17.1,81.9,35.8,41
384,University of PaviaItalyCourses,40.0–42.3,24.3,21.9,74.7,54.7,44.8
385,University of PisaItalyCourses,40.0–42.3,22.4,20.1,80.1,37.3,38
386,Royal Veterinary CollegeUnited KingdomCoursesEnquire,40.0–42.3,24,18.3,70.8,40.3,84.5
387,Sabancı UniversityTurkeyCoursesExplore,40.0–42.3,23.2,35.2,62.1,87.8,46.6
388,University of SalernoItalyCourses,40.0–42.3,19.1,15.5,87.8,39.4,33.5
389,University of South Carolina-ColumbiaUnited StatesCoursesEnquire,40.0–42.3,33.6,27.8,63.2,33.2,39.8
390,Stellenbosch UniversitySouth AfricaCoursesExplore,40.0–42.3,28.3,36.1,60,7.3,52.6
391,University of StrasbourgFranceCourses,40.0–42.3,29.9,20.9,67.2,35.4,69.4
392,Sun Yat-sen UniversityChinaCoursesExplore,40.0–42.3,39.9,32.3,55.9,52,32.8
393,Temple UniversityUnited StatesCoursesEnquire,40.0–42.3,34.2,19.1,74.6,36.1,34.3
394,University of TriesteItalyCourses,40.0–42.3,29.6,17.8,75,32.5,45.6
395,Tulane UniversityUnited StatesCoursesEnquireAdmissions Support,40.0–42.3,39.7,14.7,66.1,35.1,39.5
396,University of TurkuFinlandCourses,40.0–42.3,25.7,27.6,70,33.9,50.3
397,University College CorkIrelandCourses,40.0–42.3,28,26.9,61,45.9,78.5
398,University of VermontUnited StatesCoursesEnquire,40.0–42.3,27.4,20,82.8,45.2,26.5
399,Université de Versailles Saint-Quentin-en-YvelinesFranceCourses,40.0–42.3,18.4,15.1,85.5,33.9,58.1
400,University of WaikatoNew ZealandCoursesEnquire,40.0–42.3,21,24.1,63.5,39.1,89.2
401,Wayne State UniversityUnited StatesCoursesEnquire,40.0–42.3,32.5,16.6,75.1,42.5,36.7
402,York UniversityCanadaCoursesExplore,40.0–42.3,30.5,40.9,47.9,37.2,73.9
403,Auckland University of TechnologyNew ZealandCoursesExplore,35.0–39.9,19.7,14.2,60.5,33.5,96.1
404,University of Bari Aldo MoroItalyCourses,35.0–39.9,25,17.9,70.1,38.9,34.7
405,Bar-Ilan UniversityIsraelCourses,35.0–39.9,27.6,32.7,44.9,59,53.3
406,University of BergamoItalyCourses,35.0–39.9,20.2,20,69.6,41.5,34.3
407,Bilkent UniversityTurkeyCourses,35.0–39.9,23.3,20.3,67.1,42.8,55.6
408,SUNY Binghamton UniversityUnited StatesCoursesEnquire,35.0–39.9,23,19.5,70.3,34.9,42.9
409,Boğaziçi UniversityTurkeyCourses,35.0–39.9,21.5,21.4,57.3,55.1,47.7
410,University of BresciaItalyCourses,35.0–39.9,17.5,15.6,73.9,35.2,40.2
411,University of CalabriaItalyCourses,35.0–39.9,16.9,25.2,69.2,32.6,34.3
412,University of CampinasBrazilCourses,35.0–39.9,43.5,40,31.7,45.5,27.1
413,CentraleSupélecFranceCourses,35.0–39.9,26.3,16.2,56.7,45,82.5
414,Charles University in PragueCzech RepublicCourses,35.0–39.9,29,22,56.3,32.1,55.6
415,Chung-Ang UniversitySouth KoreaCourses,35.0–39.9,37.4,35.6,25.9,77.5,58.2
416,Claude Bernard University Lyon 1FranceCourses,35.0–39.9,23.1,18.2,68.9,37.1,53.3
417,University of CyprusCyprusCoursesExplore,35.0–39.9,20.8,25,63.1,48.1,76.8
418,Dublin City UniversityIrelandCourses,35.0–39.9,27.8,29,44.2,48.5,78.5
419,University of FlorenceItalyCourses,35.0–39.9,20.5,11.4,73.1,36.3,41.5
420,Florida International UniversityUnited StatesCoursesExplore,35.0–39.9,28.2,19.5,59.2,35.6,37.4
421,University of GenoaItalyCourses,35.0–39.9,28,16.7,66.6,41,42.7
422,University of GrazAustriaCourses,35.0–39.9,23.7,18.3,58.1,32.8,74
423,Graz University of TechnologyAustriaCourses,35.0–39.9,26.2,16.3,58.5,69.3,74.7
424,University of GreifswaldGermanyCourses,35.0–39.9,29.1,20.2,63.6,36.7,46
425,Hamburg University of TechnologyGermanyCourses,35.0–39.9,34.4,23.1,51.6,87.9,48.9
426,Hasselt UniversityBelgiumCourses,35.0–39.9,23.8,27.1,53.9,48.3,57.2
427,Hofstra UniversityUnited StatesCoursesExplore,35.0–39.9,32.9,4.8,74.9,31.7,28.5
428,Hokkaido UniversityJapanCourses,35.0–39.9,42.1,40.2,33.1,52,32.6
429,Hong Kong Baptist UniversityHong KongCoursesExplore,35.0–39.9,22,13.8,66.9,32.4,84.8
430,Huazhong University of Science and TechnologyChinaCoursesExplore,35.0–39.9,31.2,27.5,50.3,63.9,22.5
431,University of HullUnited KingdomCoursesEnquire,35.0–39.9,24,21.5,53.1,34.2,73.1
432,Jordan University of Science and TechnologyJordanCourses,35.0–39.9,14.8,7,79.4,34.3,64.1
433,University of JyväskyläFinlandCourses,35.0–39.9,28.6,28.2,58.4,33.7,50
434,University of KaiserslauternGermanyCoursesVerify Documents,35.0–39.9,34.1,22.8,48.7,73.2,48.5
435,Kazan Federal UniversityRussian FederationCourses,35.0–39.9,25.5,16.5,70.9,38.8,30.1
436,University of KwaZulu-NatalSouth AfricaCoursesExplore,35.0–39.9,25,30.8,49.8,41.2,59.3
437,Kyung Hee UniversitySouth KoreaCoursesExplore,35.0–39.9,29,37,46,82.2,54.3
438,University of LilleFranceCourses,35.0–39.9,21.1,20.9,62.3,37.4,56.5
439,Louisiana State UniversityUnited StatesCoursesEnquire,35.0–39.9,35.1,35.4,52.4,7.7,33
440,Makerere UniversityUgandaCourses,35.0–39.9,17.5,11.6,75.8,38.1,58.5
441,University of ManitobaCanadaCoursesEnquire,35.0–39.9,27,27.2,56.9,40.2,45.4
442,Marche Polytechnic UniversityItalyCourses,35.0–39.9,25.3,14.7,79.8,39,29.1
443,"University of Maryland, Baltimore CountyUnited StatesCoursesEnquire",35.0–39.9,23.6,17,70.7,33.4,32.8
444,Massey UniversityNew ZealandCoursesEnquire,35.0–39.9,22.5,18.9,48.9,37.6,92.5
445,Maynooth UniversityIrelandCourses,35.0–39.9,23.2,27.6,51,36.3,78.1
446,Middlesex UniversityUnited KingdomCoursesEnquire,35.0–39.9,19.7,15.1,61.2,32.1,87
447,University of Milan-BicoccaItalyCourses,35.0–39.9,28.4,16.5,73.3,43.1,43.6
448,Mizzou - University of MissouriUnited StatesCoursesEnquire,35.0–39.9,32,19.5,59.8,33.1,36
449,University of Modena and Reggio EmiliaItalyCourses,35.0–39.9,18.5,16.8,74.1,40.6,38
450,University of MontanaUnited StatesCoursesEnquire,35.0–39.9,34.6,17.7,69.9,33.6,25.6
451,Murdoch UniversityAustraliaCoursesExplore,35.0–39.9,20.4,23.9,58.9,41.5,91.5
452,University of Naples Federico IIItalyCourses,35.0–39.9,18.4,24.8,77.5,43,28.3
453,National Chiao Tung UniversityTaiwanCourses,35.0–39.9,34.6,41.1,31.5,89,35.8
454,National Research Nuclear University MEPhIRussian FederationCourses,35.0–39.9,32.6,25.5,53.1,99.7,49.5
455,National Taiwan University of Science and Technology (Taiwan Tech)TaiwanCoursesExplore,35.0–39.9,30.4,43.1,39.9,85.1,36
456,University of Nebraska Medical CenterUnited StatesCoursesEnquire,35.0–39.9,34.7,10.6,58.6,36.2,41.2
457,University of NeuchâtelSwitzerlandCourses,35.0–39.9,23.6,20.9,47.4,33.7,90.9
458,Northern Arizona UniversityUnited StatesCoursesEnquire,35.0–39.9,19.7,11.3,91.6,32.1,29.8
459,Norwegian University of Life SciencesNorwayCourses,35.0–39.9,24,7.9,68,37.3,77.9
460,Novosibirsk State UniversityRussian FederationCourses,35.0–39.9,42.9,29.5,34.7,37.9,41.3
461,University of OklahomaUnited StatesCoursesEnquire,35.0–39.9,32.6,18.6,68.2,38.5,37.2
462,The Open UniversityUnited KingdomCoursesEnquire,35.0–39.9,20.9,16.2,67.6,32.4,53.6
463,Oxford Brookes UniversityUnited KingdomCoursesEnquire,35.0–39.9,31.7,27.2,40.3,32.2,75.3
464,University of ParmaItalyCourses,35.0–39.9,18.6,19,69,37.3,37.3
465,University of PlymouthUnited KingdomCoursesEnquire,35.0–39.9,21.5,19.7,68.6,32.3,68.3
466,Universitat Politècnica de CatalunyaSpainCourses,35.0–39.9,27.1,17.6,55.3,41.6,53.2
467,Polytechnic University of TurinItalyCourses,35.0–39.9,26.9,20.9,68.6,48.1,48.1
468,Qatar UniversityQatarCourses,35.0–39.9,19.8,18.3,60.7,46.1,99.8
469,Quaid-i-Azam UniversityPakistanCourses,35.0–39.9,21.6,1.3,81.2,31.7,42.1
470,Reykjavík UniversityIcelandCourses,35.0–39.9,14.9,16,79.1,33.7,60.1
471,RMIT UniversityAustraliaCoursesEnquire,35.0–39.9,24.2,20.5,53.3,38.4,87.1
472,University of Rome II – Tor VergataItalyCourses,35.0–39.9,25.2,15.4,71.9,38.5,43.3
473,University of Rome IIIItalyCourses,35.0–39.9,26.3,10.6,67.3,37.4,38.4
474,Roskilde UniversityDenmarkCourses,35.0–39.9,20,29.3,52.1,35,49.6
475,Rovira i Virgili UniversitySpainCourses,35.0–39.9,22.2,17.2,76.4,34.5,47.7
476,University of St GallenSwitzerlandCourses,35.0–39.9,30.1,19.5,52,43.7,96
477,Saint Louis UniversityUnited StatesCoursesEnquire,35.0–39.9,35.7,14.7,65,34.7,28
478,Saint Petersburg State UniversityRussian FederationCourses,35.0–39.9,47.3,29.8,31.5,33.1,37.4
479,San Diego State UniversityUnited StatesCoursesEnquire,35.0–39.9,23.6,23.4,69.1,32.8,30.2
480,University of SaskatchewanCanadaCoursesEnquireExplore,35.0–39.9,34.7,24.5,40.9,60.2,66.8
481,Sciences PoFranceCourses,35.0–39.9,32.6,27.1,52.1,36.2,70.5
482,Semmelweis UniversityHungaryCoursesExplore,35.0–39.9,22.6,11.9,61.5,34.4,73.8
483,University of SiegenGermanyCourses,35.0–39.9,24.8,25.2,61.2,39.6,52.4
484,University of SienaItalyCourses,35.0–39.9,20.7,13.8,68.8,34.4,41.3
485,SOAS University of LondonUnited KingdomCoursesExplore,35.0–39.9,37.1,35,31,31.8,77
486,Southern Cross UniversityAustraliaCoursesEnquire,35.0–39.9,23.3,23.5,52.6,41,57.7
487,University of StrathclydeUnited KingdomCoursesEnquire,35.0–39.9,26.1,32.2,44.1,45.1,80.9
488,Swinburne University of TechnologyAustraliaCoursesEnquire,35.0–39.9,25.6,24.3,59,36.1,74.2
489,The University of Texas at San AntonioUnited StatesCoursesEnquire,35.0–39.9,18.8,18.4,84.2,32.4,34.2
490,Tokyo Medical and Dental University (TMDU)JapanCourses,35.0–39.9,35.9,20.5,53.2,57.1,24.5
491,Tongji UniversityChinaCourses,35.0–39.9,36.5,38.2,25.4,99.4,47.5
492,University of TsukubaJapanCourses,35.0–39.9,38.6,35,34.1,47,39.9
493,The University of TulsaUnited StatesCoursesEnquire,35.0–39.9,35.5,14.1,62.1,56.5,44.9
494,University of TurinItalyCourses,35.0–39.9,20.6,20.3,72.3,45.3,43.7
495,UiT The Arctic University of NorwayNorwayCourses,35.0–39.9,20.9,17.1,63.5,40.5,68
496,University of Urbino Carlo BoItalyCourses,35.0–39.9,17.9,10,81.3,34.1,43.4
497,Verona UniversityItalyCourses,35.0–39.9,22.8,11.9,79.8,36.8,42
498,Victoria University of WellingtonNew ZealandCoursesEnquire,35.0–39.9,27.6,30.4,48,57.2,87.6
499,Western Sydney UniversityAustraliaCoursesExplore,35.0–39.9,19.1,26,62.3,37.1,77.8
500,University of Wisconsin-MilwaukeeUnited StatesCoursesEnquire,35.0–39.9,23.2,20.4,65.7,33.4,30.7
501,Wuhan UniversityChinaCoursesExplore,35.0–39.9,44.9,33.7,37.5,89.9,37.7
502,Xiamen UniversityChinaCourses,35.0–39.9,28.8,24.9,56.4,9.7,28.9
503,Alfaisal UniversitySaudi ArabiaCoursesExplore,30.7–34.9,16.1,27.3,39.3,54.3,97.4
504,American University of BeirutLebanonCourses,30.7–34.9,25.7,12.2,52.9,38.3,87.5
505,Aristotle University of ThessalonikiGreeceCourses,30.7–34.9,20.6,15.9,53.8,38.5,38.2
506,University of ArkansasUnited StatesCoursesEnquire,30.7–34.9,26.4,19.5,47.6,44.5,30
507,Athens University of Economics and BusinessGreeceCourses,30.7–34.9,17.7,22.8,51.8,48.6,45.8
508,Australian Catholic UniversityAustraliaCoursesEnquire,30.7–34.9,16.8,19.7,59.5,35.3,45
509,University of AveiroPortugalCourses,30.7–34.9,23.5,26.3,45.5,39.8,49
510,Blaise Pascal UniversityFranceCourses,30.7–34.9,21.5,6.5,61.1,33.5,62.9
511,Bond UniversityAustraliaCoursesEnquire,30.7–34.9,19.3,23.4,37.6,34.6,88.9
512,Université Bourgogne Franche-Comté (UBFC)FranceCourses,30.7–34.9,23.9,13,55.6,35.7,50.6
513,Ca’ Foscari University of VeniceItalyCourses,30.7–34.9,25.6,28.4,37.3,34.7,43.3
514,Carleton UniversityCanadaCoursesEnquire,30.7–34.9,20.5,28,43,33.6,65.6
515,University of CataniaItalyCourses,30.7–34.9,17.2,11.7,70.1,34.3,28.4
516,Catholic University of the Sacred HeartItalyCourses,30.7–34.9,19.7,11.6,62.5,35.3,35.8
517,Central China Normal UniversityChinaCourses,30.7–34.9,23.5,9.2,72.5,39,28.7
518,Central Queensland UniversityAustraliaCoursesExplore,30.7–34.9,27.8,10.1,58.9,34.3,61.2
519,"China Medical University, TaiwanTaiwanCoursesExplore",30.7–34.9,24.4,27.1,42.3,79.1,29.3
520,University of CoimbraPortugalCourses,30.7–34.9,25.3,23.4,48.2,37.8,55.1
521,Complutense University of MadridSpainCoursesVerify Documents,30.7–34.9,35.2,27.4,38.5,33.5,41.7
522,Concordia UniversityCanadaCoursesEnquire,30.7–34.9,21.4,24,40.3,34.8,80.7
523,Creighton UniversityUnited StatesCoursesEnquire,30.7–34.9,37.1,10.3,56.2,35,31.1
524,Diego Portales UniversityChileCourses,30.7–34.9,15.7,8.7,74.7,31.8,47.7
525,East China Normal UniversityChinaCoursesExplore,30.7–34.9,25.4,20.1,46.9,46,47.2
526,Edith Cowan UniversityAustraliaCoursesExplore,30.7–34.9,20.4,20.3,52.2,36.4,77.4
527,Ewha Womans UniversitySouth KoreaCourses,30.7–34.9,27.1,26.4,43,68.9,42.6
528,Universidade Federal de São Paulo (UNIFESP)BrazilCourses,30.7–34.9,35.8,16.9,41.2,34,24.6
529,Federico Santa María Technical UniversityChileCoursesExplore,30.7–34.9,14.6,10.7,64.8,40,51.7
530,University of FerraraItalyCourses,30.7–34.9,21.2,10.2,69.6,34.2,44.8
531,Fujita Health UniversityJapanCoursesExplore,30.7–34.9,24.2,7.7,74.5,35.2,17.3
532,University of GranadaSpainCoursesVerify Documents,30.7–34.9,22.5,19.2,46.8,32.8,50.1
533,Harbin Institute of TechnologyChinaCourses,30.7–34.9,34.4,31.9,31.4,99,31.6
534,University of HertfordshireUnited KingdomCoursesEnquire,30.7–34.9,18.2,11.9,54,32.6,79
535,Indian Institute of Technology DelhiIndiaCourses,30.7–34.9,36.6,19.2,48.7,51.8,16.8
536,Indian Institute of Technology KanpurIndiaCourses,30.7–34.9,32.6,21.7,38.5,92.7,19.5
537,Indian Institute of Technology KharagpurIndiaCourses,30.7–34.9,32.6,29.5,43.3,73.7,16.8
538,Indian Institute of Technology RoorkeeIndiaCourses,30.7–34.9,30.2,18.1,56.1,69.9,16
539,University of IoanninaGreeceCourses,30.7–34.9,19.2,14.9,68.1,36.5,42.7
540,ITMO UniversityRussian FederationCourses,30.7–34.9,26.5,17.8,44.3,67.7,50.3
541,Johannes Kepler University of LinzAustriaCourses,30.7–34.9,26.3,15.3,49.8,53.7,59.9
542,Keele UniversityUnited KingdomCoursesEnquire,30.7–34.9,19.8,19.5,54.5,33.8,73.4
543,Kent State UniversityUnited StatesCoursesEnquire,30.7–34.9,23.8,16.9,60.2,32.1,37.3
544,King Fahd University of Petroleum and MineralsSaudi ArabiaCourses,30.7–34.9,26.8,12.8,37.4,61.7,85.5
545,King Saud UniversitySaudi ArabiaCourses,30.7–34.9,24.5,27.6,30.7,95.1,78.8
546,Konkuk UniversitySouth KoreaCourses,30.7–34.9,33.1,32.5,23.3,39.4,40.5
547,Lappeenranta-Lahti University of Technology LUTFinlandCoursesExplore,30.7–34.9,26.7,26.5,32.6,55.8,58.7
548,Lehigh UniversityUnited StatesCoursesEnquireAdmissions Support,30.7–34.9,24.7,19.9,54.5,36.6,40.5
549,University of LimerickIrelandCourses,30.7–34.9,22.1,19.9,46.5,36,85
550,Lincoln UniversityNew ZealandCoursesEnquire,30.7–34.9,29.1,16.1,41.8,36.6,83.7
551,University of LisbonPortugalCourses,30.7–34.9,24,22.6,53.2,36.8,49.4
552,Liverpool John Moores UniversityUnited KingdomCoursesEnquire,30.7–34.9,18,14.7,62.7,32.7,66.8
553,University of LorraineFranceCourses,30.7–34.9,21.9,11.3,60.7,37.8,58
554,Mahidol UniversityThailandCoursesExplore,30.7–34.9,27.1,16,43.4,60,45
555,Masaryk UniversityCzech RepublicCourses,30.7–34.9,22.2,22.7,42.8,33.7,56.3
556,Memorial University of NewfoundlandCanadaCoursesExplore,30.7–34.9,19.1,16.1,55.9,49.5,58.3
